Time [s],Packet ID,MOSI,MISO
10.653688687500001,76,0x00,0x80
10.653690875000001,76,0x00,0x20
10.653693875000000,76,0x00,0x7F
10.653848999999999,77,0x00,0x80
10.653851187500001,77,0x00,0x20
10.653854187500000,77,0x00,0xDA
10.654004437499999,78,0x00,0x80
10.654006624999999,78,0x00,0x20
10.654009625000000,78,0x00,0xD5
10.654164625000000,79,0x00,0x80
10.654166812500000,79,0x00,0x20
10.654169812499999,79,0x00,0xD0
10.654327062500000,80,0x00,0x80
10.654329250000000,80,0x00,0x20
10.654332250000000,80,0x00,0x75
10.654491687500000,81,0x00,0x80
10.654493875000000,81,0x00,0x20
10.654496875000000,81,0x00,0xFD
10.654654000000001,82,0x00,0x80
10.654656187500001,82,0x00,0x20
10.654659187500000,82,0x00,0x7B
10.654816437499999,83,0x00,0x80
10.654818625000001,83,0x00,0x20
10.654821625000000,83,0x00,0xE3
10.654978874999999,84,0x00,0x80
10.654981062499999,84,0x00,0x20
10.654984062500001,84,0x00,0x6C
10.655141250000000,85,0x00,0x80
10.655143437500000,85,0x00,0x20
10.655146437499999,85,0x00,0x12
10.655299437500000,86,0x00,0x80
10.655301625000000,86,0x00,0x60
10.655304624999999,86,0x00,0xCA
10.655459062500000,87,0x00,0x80
10.655461250000000,87,0x00,0x20
10.655464250000000,87,0x00,0x97
10.655619250000001,88,0x00,0x80
10.655621437500001,88,0x00,0x20
10.655624437500000,88,0x00,0xE8
10.655783874999999,89,0x00,0x80
10.655786062500001,89,0x00,0x20
10.655789062500000,89,0x00,0x8F
10.655944125000000,90,0x00,0x80
10.655946312499999,90,0x00,0x20
10.655949312500001,90,0x00,0xB8
10.656108687500000,91,0x00,0x80
10.656110875000000,91,0x00,0x20
10.656113875000001,91,0x00,0xD6
10.656277250000000,92,0x00,0x80
10.656279437500000,92,0x00,0x20
10.656282437500000,92,0x00,0xE6
10.656433500000000,93,0x00,0x80
10.656435687500000,93,0x00,0x20
10.656438687500000,93,0x00,0xE3
10.656591687500001,94,0x00,0x80
10.656593875000000,94,0x00,0x20
10.656596875000000,94,0x00,0xEE
10.656749874999999,95,0x00,0x80
10.656752062500001,95,0x00,0x20
10.656755062500000,95,0x00,0x5C
10.656914250000000,96,0x00,0x80
10.656916437500000,96,0x00,0x20
10.656919500000001,96,0x00,0xFF
10.657076687500000,97,0x00,0x80
10.657078875000000,97,0x00,0x20
10.657081874999999,97,0x00,0xE2
10.657244125000000,98,0x00,0x80
10.657246312500000,98,0x00,0x60
10.657249312499999,98,0x00,0xA5
10.657404250000001,99,0x00,0x80
10.657406437500001,99,0x00,0x20
10.657558312500001,100,0x00,0x80
10.657560500000001,100,0x00,0x20
10.657563500000000,100,0x00,0x58
10.657716499999999,101,0x00,0x80
10.657718687499999,101,0x00,0x20
10.657721687500000,101,0x00,0xA3
10.657876874999999,102,0x00,0x80
10.657879062499999,102,0x00,0x20
10.657882062500001,102,0x00,0xDB
10.658037125000000,103,0x00,0x80
10.658039312500000,103,0x00,0x20
10.658042312499999,103,0x00,0x88
10.658193250000000,104,0x00,0x80
10.658195437500000,104,0x00,0x20
10.658198437499999,104,0x00,0x1A
10.658347312500000,105,0x00,0x80
10.658349500000000,105,0x00,0x20
10.658352499999999,105,0x00,0x3D
10.658505500000000,106,0x00,0x84
10.658508375000000,106,0x00,0x1B
10.658669874999999,107,0x00,0x80
10.658672062500001,107,0x00,0x60
10.658675062500000,107,0x00,0x6A
10.658833124999999,108,0x00,0x80
10.658835312500001,108,0x00,0x60
10.658838312500000,108,0x00,0xDF
10.658995562499999,109,0x00,0x80
10.658997749999999,109,0x00,0x60
10.659000750000001,109,0x00,0x7D
10.659159875000000,110,0x00,0x80
10.659162062500000,110,0x00,0x60
10.659165062500000,110,0x00,0x76
10.659320312500000,111,0x00,0x80
10.659322500000000,111,0x00,0x20
10.659325500000000,111,0x00,0xC3
10.659480500000001,112,0x00,0x80
10.659482750000000,112,0x00,0x20
10.659485750000000,112,0x00,0xDD
10.659646499999999,113,0x00,0x80
10.659648687500001,113,0x00,0x20
10.659651687500000,113,0x00,0xD6
10.659805312500000,114,0x00,0x80
10.659807499999999,114,0x00,0x60
10.659810500000001,114,0x00,0x0C
10.659964937500000,115,0x00,0x80
10.659967125000000,115,0x00,0x20
10.659970124999999,115,0x00,0xB2
10.660125312500000,116,0x00,0x80
10.660127500000000,116,0x00,0x20
10.660130499999999,116,0x00,0x79
10.660287750000000,117,0x00,0x80
10.660289937500000,117,0x00,0x20
10.660292937500000,117,0x00,0xAE
10.660451500000001,118,0x00,0x80
10.660453687500000,118,0x00,0x60
10.660456687500000,118,0x00,0x94
10.660611125000001,119,0x00,0x80
10.660613312500001,119,0x00,0x60
10.660616312500000,119,0x00,0x60
10.660768562499999,120,0x00,0x80
10.660770749999999,120,0x00,0x20
10.660773750000001,120,0x00,0x1D
10.660930937500000,121,0x00,0x80
10.660933125000000,121,0x00,0x20
10.660936124999999,121,0x00,0x8F
10.661091375000000,122,0x00,0x80
10.661093562500000,122,0x00,0x20
10.661096562499999,122,0x00,0xD7
10.661251500000001,123,0x00,0x84
10.661254375000000,123,0x00,0x1F
10.661413937500001,124,0x00,0x80
10.661416125000001,124,0x00,0x20
10.661419125000000,124,0x00,0xFB
10.661572187499999,125,0x00,0x80
10.661574375000001,125,0x00,0x20
10.661577375000000,125,0x00,0xDE
10.661736749999999,126,0x00,0x80
10.661738937499999,126,0x00,0x2E
10.661899125000000,127,0x00,0x80
10.661901312500000,127,0x00,0x20
10.661904312500001,127,0x00,0xF8
10.662055187500000,128,0x00,0x80
10.662057375000000,128,0x00,0x20
10.662060374999999,128,0x00,0xFA
10.662215562500000,129,0x00,0x80
10.662217750000000,129,0x00,0xA0
10.662220749999999,129,0x00,0xB1
10.662378000000000,130,0x00,0x80
10.662380187500000,130,0x00,0x00
10.662383187500000,130,0x00,0x0A
10.662527750000001,131,0x00,0x80
10.662529937500000,131,0x00,0x00
10.662532937500000,131,0x00,0xF6
10.662692937499999,132,0x00,0x80
10.662695125000001,132,0x00,0x40
10.662698125000000,132,0x00,0xD1
10.662851812500000,133,0x00,0x80
10.662853999999999,133,0x00,0x00
10.662857000000001,133,0x00,0x41
10.663014125000000,134,0x00,0x80
10.663016312500000,134,0x00,0x00
10.663019312499999,134,0x00,0xF5
10.663172375000000,135,0x00,0x80
10.663174562500000,135,0x00,0x80
10.663177562500000,135,0x00,0x2F
10.663326375000000,136,0x00,0x80
10.663328999999999,136,0x00,0x06
10.663480375000001,137,0x00,0x80
10.663482562500000,137,0x00,0x00
10.663485562500000,137,0x00,0x78
10.663645000000001,138,0x00,0x80
10.663647187500001,138,0x00,0x00
10.663650187500000,138,0x00,0xFB
10.663664562499999,,0x82,0x00
10.663666812500001,,0x0D,0x00
